item_id,site_code,warehouse_code,location_code,lot_number,on_hand_quantity,reserved_quantity,quality_hold_quantity,standard_unit_cost,last_movement_date,item_type,product_family
SA-0031,200,200-RM,200-RM-01,,1105.65,7.75,0.0,598.01,2026-06-18,Manufactured Subassembly,
SA-0032,300,300-RM,300-RM-01,,1351.35,19.0,0.0,238.83,2026-06-20,Manufactured Subassembly,
SA-0033,100,100-RM,100-RM-01,,137.25,24.705,0.0,412.13,2026-06-21,Manufactured Subassembly,
SA-0034,200,200-RM,200-RM-01,,396.5,71.37,0.0,752.56,2026-06-29,Manufactured Subassembly,
SA-0035,300,300-RM,300-RM-01,,366.0,65.88,0.0,1263.81,2026-06-27,Manufactured Subassembly,
SA-0036,100,100-RM,100-RM-01,,4.7275,0.851,0.0,496.42,2026-06-27,Manufactured Subassembly,
SA-0037,200,200-RM,200-RM-01,,28.975,5.2155,0.0,1055.39,2026-06-25,Manufactured Subassembly,
SA-0038,300,300-RM,300-RM-01,,68.625,12.3525,0.0,1035.96,2026-06-21,Manufactured Subassembly,
SA-0039,100,100-RM,100-RM-01,,158.6,28.548,0.0,1037.22,2026-06-29,Manufactured Subassembly,
SA-0040,200,200-RM,200-RM-01,,183.0,32.94,0.0,823.26,2026-06-25,Manufactured Subassembly,
SA-0041,300,300-RM,300-RM-01,,472.75,85.095,0.0,592.79,2026-06-25,Manufactured Subassembly,
SA-0042,100,100-RM,100-RM-01,,5.795,1.0431,0.0,809.26,2026-06-18,Manufactured Subassembly,
SA-0043,200,200-RM,200-RM-01,,1072.61,11.25,0.0,446.73,2026-06-21,Manufactured Subassembly,
SA-0044,300,300-RM,300-RM-01,,79.3,14.274,0.0,239.64,2026-06-23,Manufactured Subassembly,
SA-0045,100,100-RM,100-RM-01,,73.2,13.176,0.0,283.66,2026-06-27,Manufactured Subassembly,
SA-0046,200,200-RM,200-RM-01,,1348.425,77.5,0.0,300.95,2026-06-12,Manufactured Subassembly,
SA-0047,300,300-RM,300-RM-01,,579.5,104.31,0.0,658.46,2026-06-21,Manufactured Subassembly,
SA-0048,100,100-RM,100-RM-01,,6.8625,1.2353,0.0,402.94,2026-06-21,Manufactured Subassembly,
SA-0049,200,200-RM,200-RM-01,,1087.59,13.0,0.0,496.88,2026-06-23,Manufactured Subassembly,
SA-0050,300,300-RM,300-RM-01,,36.6,6.588,0.0,895.06,2026-06-24,Manufactured Subassembly,
SA-0051,100,100-RM,100-RM-01,,94.55,17.019,0.0,1088.71,2026-06-10,Manufactured Subassembly,
SA-0052,200,200-RM,200-RM-01,,289.75,52.155,0.0,514.68,2026-06-13,Manufactured Subassembly,
SA-0053,300,300-RM,300-RM-01,,686.25,123.525,0.0,1117.68,2026-06-24,Manufactured Subassembly,
SA-0054,100,100-RM,100-RM-01,,7.93,1.4274,0.0,861.19,2026-06-23,Manufactured Subassembly,
SA-0055,200,200-RM,200-RM-01,,18.3,3.294,0.0,1052.07,2026-06-24,Manufactured Subassembly,
SA-0056,300,300-RM,300-RM-01,,1316.8,15.5,0.0,586.12,2026-06-26,Manufactured Subassembly,
SA-0057,100,100-RM,100-RM-01,,115.9,20.862,0.0,231.94,2026-06-15,Manufactured Subassembly,
SA-0058,200,200-RM,200-RM-01,,1349.46,112.5,0.0,343.17,2026-06-15,Manufactured Subassembly,
SA-0059,300,300-RM,300-RM-01,,793.0,142.74,0.0,464.46,2026-06-20,Manufactured Subassembly,
SA-0060,100,100-RM,100-RM-01,,3.66,0.6588,0.0,347.63,2026-06-25,Manufactured Subassembly,
SA-0061,200,200-RM,200-RM-01,,367.9168,7.75,0.0,377.21,2026-06-26,Manufactured Subassembly,
SA-0062,300,300-RM,300-RM-01,,57.95,10.431,0.0,522.92,2026-06-27,Manufactured Subassembly,
SA-0063,100,100-RM,100-RM-01,,137.25,24.705,0.0,1055.49,2026-06-22,Manufactured Subassembly,
SA-0064,200,200-RM,200-RM-01,,1396.98,130.0,0.0,237.87,2026-06-20,Manufactured Subassembly,
SA-0065,300,300-RM,300-RM-01,,366.0,65.88,0.0,702.54,2026-06-21,Manufactured Subassembly,
SA-0066,100,100-RM,100-RM-01,,1355.675,1.55,0.0,1091.36,2026-06-26,Manufactured Subassembly,
SA-0067,200,200-RM,200-RM-01,,1097.39,9.5,0.0,1238.25,2026-06-27,Manufactured Subassembly,
SA-0068,300,300-RM,300-RM-01,,1389.64,22.5,0.0,1019.23,2026-06-12,Manufactured Subassembly,
SA-0069,100,100-RM,100-RM-01,,158.6,28.548,0.0,448.02,2026-06-19,Manufactured Subassembly,
SA-0070,200,200-RM,200-RM-01,,1395.09,60.0,0.0,500.15,2026-06-21,Manufactured Subassembly,
SA-0071,300,300-RM,300-RM-01,,472.75,85.095,0.0,577.59,2026-06-26,Manufactured Subassembly,
SA-0072,100,100-RM,100-RM-01,,1342.99,1.9,0.0,372.62,2026-06-27,Manufactured Subassembly,
SA-0073,200,200-RM,200-RM-01,,1078.07,11.25,0.0,389.09,2026-06-29,Manufactured Subassembly,
SA-0074,300,300-RM,300-RM-01,,79.3,14.274,0.0,369.13,2026-06-25,Manufactured Subassembly,
SA-0075,100,100-RM,100-RM-01,,1085.47,24.0,0.0,713.82,2026-06-18,Manufactured Subassembly,
SA-0076,200,200-RM,200-RM-01,,1355.445,77.5,0.0,236.37,2026-06-23,Manufactured Subassembly,
SA-0077,300,300-RM,300-RM-01,,579.5,104.31,0.0,361.5,2026-06-27,Manufactured Subassembly,
SA-0078,100,100-RM,100-RM-01,,1350.24,2.25,0.0,818.18,2026-06-29,Manufactured Subassembly,
SA-0079,200,200-RM,200-RM-01,,1117.385,13.0,0.0,1240.96,2026-06-13,Manufactured Subassembly,
SA-0080,300,300-RM,300-RM-01,,1352.405,12.0,0.0,533.03,2026-06-18,Manufactured Subassembly,
SA-0081,100,100-RM,100-RM-01,,94.55,17.019,0.0,805.61,2026-06-22,Manufactured Subassembly,
SA-0082,200,200-RM,200-RM-01,,1338.06,95.0,0.0,995.11,2026-06-24,Manufactured Subassembly,
SA-0083,300,300-RM,300-RM-01,,1092.59,196.6662,0.0,1042.38,2026-06-29,Manufactured Subassembly,
SA-0084,100,100-RM,100-RM-01,,1370.115,2.6,0.0,709.61,2026-06-10,Manufactured Subassembly,
SA-0085,200,200-RM,200-RM-01,,1116.99,6.0,0.0,775.88,2026-06-15,Manufactured Subassembly,
SA-0086,300,300-RM,300-RM-01,,47.275,8.5095,0.0,582.54,2026-06-20,Manufactured Subassembly,
SA-0087,100,100-RM,100-RM-01,,1112.79,38.0,0.0,445.45,2026-06-24,Manufactured Subassembly,
SA-0088,200,200-RM,200-RM-01,,1364.48,112.5,0.0,228.01,2026-06-26,Manufactured Subassembly,
SA-0089,300,300-RM,300-RM-01,,1094.45,197.001,0.0,343.44,2026-06-27,Manufactured Subassembly,
SA-0090,100,100-RM,100-RM-01,,3.66,0.6588,0.0,592.11,2026-06-13,Manufactured Subassembly,
SA-0091,200,200-RM,200-RM-01,,1085.175,7.75,0.0,719.12,2026-06-17,Manufactured Subassembly,
SA-0092,300,300-RM,300-RM-01,,1351.35,19.0,0.0,244.64,2026-06-18,Manufactured Subassembly,
SA-0093,100,100-RM,100-RM-01,,1086.4,45.0,0.0,674.19,2026-06-26,Manufactured Subassembly,
SA-0094,200,200-RM,200-RM-01,,1405.21,130.0,0.0,814.4,2026-06-27,Manufactured Subassembly,
SA-0095,300,300-RM,300-RM-01,,366.0,65.88,0.0,1274.81,2026-06-29,Manufactured Subassembly,
SA-0096,100,100-RM,100-RM-01,,1382.55,1.55,0.0,1052.05,2026-06-13,Manufactured Subassembly,
SA-0097,200,200-RM,200-RM-01,,1088.01,9.5,0.0,1030.47,2026-06-18,Manufactured Subassembly,
SA-0098,300,300-RM,300-RM-01,,1372.0,22.5,0.0,1021.43,2026-06-20,Manufactured Subassembly,
SA-0099,100,100-RM,100-RM-01,,1067.985,52.0,0.0,1046.67,2026-06-27,Manufactured Subassembly,
SA-0100,200,200-RM,200-RM-01,,1361.435,60.0,0.0,569.89,2026-06-29,Manufactured Subassembly,
SYS-0001,100,100-FG,100-FG-01,,24.8,4.464,0.0,484.28,2026-06-18,Finished Good,SYS
SYS-0002,300,300-FG,300-FG-01,,60.8,10.944,0.0,1223.7,2026-06-23,Finished Good,SYS
SYS-0003,100,100-FG,100-FG-01,,144.0,25.92,0.0,789.98,2026-06-24,Finished Good,SYS
SYS-0004,300,300-FG,300-FG-01,,416.0,74.88,0.0,271.87,2026-06-09,Finished Good,SYS
SYS-0005,100,100-FG,100-FG-01,,384.0,69.12,0.0,295.22,2026-06-13,Finished Good,SYS
SYS-0006,300,300-FG,300-FG-01,,4.96,0.8928,0.0,436.62,2026-06-18,Finished Good,SYS
SYS-0007,100,100-FG,100-FG-01,,30.4,5.472,0.0,900.07,2026-06-20,Finished Good,SYS
SYS-0008,300,300-FG,300-FG-01,,92.02,16.5636,0.0,218.01,2026-06-24,Finished Good,SYS
SYS-0009,100,100-FG,100-FG-01,,166.4,29.952,0.0,550.07,2026-06-26,Finished Good,SYS
SYS-0010,300,300-FG,300-FG-01,,192.0,34.56,0.0,1017.55,2026-06-10,Finished Good,SYS
SYS-0011,100,100-FG,100-FG-01,,496.0,89.28,0.0,1020.5,2026-06-15,Finished Good,SYS
SYS-0012,300,300-FG,300-FG-01,,84.23,1.9,0.0,544.4,2026-06-20,Finished Good,SYS
SYS-0013,100,100-FG,100-FG-01,,36.0,6.48,0.0,871.78,2026-06-24,Finished Good,SYS
SYS-0014,300,300-FG,300-FG-01,,83.2,14.976,0.0,847.07,2026-06-26,Finished Good,SYS
SYS-0015,100,100-FG,100-FG-01,,76.8,13.824,0.0,5502.56,2026-06-27,Finished Good,SYS
SYS-0016,300,300-FG,300-FG-01,,248.0,44.64,0.0,2022.21,2026-06-12,Finished Good,SYS
SYS-0017,100,100-FG,100-FG-01,,608.0,109.44,0.0,2870.14,2026-06-17,Finished Good,SYS
SYS-0018,300,300-FG,300-FG-01,,106.12,2.25,0.0,631.39,2026-06-21,Finished Good,SYS
SYS-0019,100,100-FG,100-FG-01,,41.6,7.488,0.0,1798.13,2026-06-26,Finished Good,SYS
SYS-0020,300,300-FG,300-FG-01,,109.51,12.0,0.0,3950.66,2026-06-27,Finished Good,SYS
SYS-0021,100,100-FG,100-FG-01,,99.2,17.856,0.0,1935.92,2026-06-29,Finished Good,SYS
SYS-0022,300,300-FG,300-FG-01,,304.0,54.72,0.0,4965.21,2026-06-17,Finished Good,SYS
SYS-0023,100,100-FG,100-FG-01,,720.0,129.6,0.0,2333.89,2026-06-18,Finished Good,SYS
SYS-0024,300,300-FG,300-FG-01,,83.385,2.6,0.0,5743.43,2026-06-23,Finished Good,SYS
SYS-0025,100,100-FG,100-FG-01,,19.2,3.456,0.0,523.8,2026-06-27,Finished Good,SYS
SYS-0026,300,300-FG,300-FG-01,,49.6,8.928,0.0,1401.71,2026-06-29,Finished Good,SYS
SYS-0027,100,100-FG,100-FG-01,,121.6,21.888,0.0,1000.55,2026-06-13,Finished Good,SYS
SYS-0028,300,300-FG,300-FG-01,,360.0,64.8,0.0,2113.16,2026-06-18,Finished Good,SYS
SYS-0029,100,100-FG,100-FG-01,,832.0,149.76,0.0,1160.41,2026-06-23,Finished Good,SYS
SYS-0030,300,300-FG,300-FG-01,,53.565,1.2,0.0,3308.84,2026-06-24,Finished Good,SYS
