shipment_number,ship_date,carrier,order_number,customer_id,id,shipment_id,sales_order_line_id,item_id,site_code,quantity,unit_standard_cost
SHP-008122,2026-02-19,Midwest Freight,SO-009397,CUST-0150,16244,8122,18794,AFT-0020,100,33.0,783.79
SHP-000513,2026-02-20,BlueLine Transport,SO-000590,CUST-0191,1025,513,1179,ACT-0052,200,13.0,646.56
SHP-000513,2026-02-20,BlueLine Transport,SO-000590,CUST-0191,1026,513,1180,AFT-0003,300,22.0,4514.04
SHP-001085,2026-02-20,ParcelPro,SO-001251,CUST-0148,2169,1085,2501,ACT-0043,100,55.0,499.75
SHP-001085,2026-02-20,ParcelPro,SO-001251,CUST-0148,2170,1085,2502,ACT-0054,200,2.0,3824.58
SHP-001657,2026-02-20,Roadstar Logistics,SO-001912,CUST-0105,3313,1657,3823,ACT-0034,200,9.0,338.7
SHP-001657,2026-02-20,Roadstar Logistics,SO-001912,CUST-0105,3314,1657,3824,ACT-0045,100,13.0,311.98
SHP-002551,2026-02-20,BlueLine Transport,SO-002950,CUST-0231,5101,2551,5899,DRV-0052,200,22.0,1298.13
SHP-002551,2026-02-20,BlueLine Transport,SO-002950,CUST-0231,5102,2551,5900,SYS-0003,100,33.0,789.98
SHP-003122,2026-02-20,ParcelPro,SO-003611,CUST-0188,6243,3122,7221,DRV-0043,100,2.0,581.68
SHP-003122,2026-02-20,ParcelPro,SO-003611,CUST-0188,6244,3122,7222,DRV-0054,200,4.0,2389.07
SHP-004208,2026-02-20,ParcelPro,SO-004867,CUST-0180,8415,4208,9733,CTL-0019,300,13.0,1008.86
SHP-004208,2026-02-20,ParcelPro,SO-004867,CUST-0180,8416,4208,9734,CTL-0030,300,22.0,2928.54
SHP-004779,2026-02-20,Roadstar Logistics,SO-005528,CUST-0137,9557,4779,11055,CTL-0010,300,55.0,2841.49
SHP-004779,2026-02-20,Roadstar Logistics,SO-005528,CUST-0137,9558,4779,11056,CTL-0021,300,2.0,849.25
SHP-005675,2026-02-20,BlueLine Transport,SO-006566,CUST-0023,11349,5675,13131,ACT-0058,200,4.0,360.61
SHP-005675,2026-02-20,BlueLine Transport,SO-006566,CUST-0023,11350,5675,13132,AFT-0009,300,9.0,622.76
SHP-006247,2026-02-20,ParcelPro,SO-007227,CUST-0220,12493,6247,14453,ACT-0049,100,22.0,830.3
SHP-006247,2026-02-20,ParcelPro,SO-007227,CUST-0220,12494,6247,14454,ACT-0060,200,33.0,218.01
SHP-007715,2026-02-20,BlueLine Transport,SO-008926,CUST-0063,15429,7715,17851,DRV-0058,200,9.0,2026.68
SHP-007715,2026-02-20,BlueLine Transport,SO-008926,CUST-0063,15430,7715,17852,SYS-0009,100,13.0,550.07
SHP-007904,2026-02-20,Roadstar Logistics,SO-009144,CUST-0169,15807,7904,18287,SYS-0006,300,13.0,436.61
SHP-007904,2026-02-20,Roadstar Logistics,SO-009144,CUST-0169,15808,7904,18288,SYS-0017,100,22.0,2870.14
SHP-000679,2026-02-21,Roadstar Logistics,SO-000780,CUST-0061,1357,679,1559,DRV-0032,200,22.0,242.87
SHP-000679,2026-02-21,Roadstar Logistics,SO-000780,CUST-0061,1358,679,1560,DRV-0043,100,33.0,581.68
SHP-001247,2026-02-21,Midwest Freight,SO-001441,CUST-0018,2493,1247,2881,DRV-0023,100,2.0,1456.75
SHP-001247,2026-02-21,Midwest Freight,SO-001441,CUST-0018,2494,1247,2882,DRV-0034,200,4.0,423.99
SHP-002145,2026-02-21,ParcelPro,SO-002479,CUST-0144,4289,2145,4957,AFT-0051,300,9.0,1343.81
SHP-002145,2026-02-21,ParcelPro,SO-002479,CUST-0144,4290,2145,4958,CTL-0002,300,13.0,1099.52
SHP-002331,2026-02-21,Midwest Freight,SO-002697,CUST-0010,4661,2331,5393,AFT-0059,100,13.0,270.09
SHP-002331,2026-02-21,Midwest Freight,SO-002697,CUST-0010,4662,2331,5394,CTL-0010,300,22.0,2841.49
SHP-003231,2026-02-21,ParcelPro,SO-003735,CUST-0136,6461,3231,7469,ACT-0047,100,33.0,766.28
SHP-003231,2026-02-21,ParcelPro,SO-003735,CUST-0136,6462,3231,7470,ACT-0058,200,55.0,360.61
SHP-003802,2026-02-21,Roadstar Logistics,SO-004396,CUST-0093,7603,3802,8791,ACT-0038,200,4.0,422.98
SHP-003802,2026-02-21,Roadstar Logistics,SO-004396,CUST-0093,7604,3802,8792,ACT-0049,100,9.0,830.3
SHP-004372,2026-02-21,Midwest Freight,SO-005057,CUST-0050,8743,4372,10113,ACT-0029,100,22.0,923.26
SHP-004372,2026-02-21,Midwest Freight,SO-005057,CUST-0050,8744,4372,10114,ACT-0040,200,33.0,199.82
SHP-005267,2026-02-21,ParcelPro,SO-006095,CUST-0176,10533,5267,12189,DRV-0047,100,55.0,3735.12
SHP-005267,2026-02-21,ParcelPro,SO-006095,CUST-0176,10534,5267,12190,DRV-0058,200,2.0,2026.68
SHP-005840,2026-02-21,Roadstar Logistics,SO-006756,CUST-0133,11679,5840,13511,DRV-0038,200,9.0,544.32
SHP-005840,2026-02-21,Roadstar Logistics,SO-006756,CUST-0133,11680,5840,13512,DRV-0049,100,13.0,1199.79
SHP-006926,2026-02-21,Roadstar Logistics,SO-008012,CUST-0125,13851,6926,16023,CTL-0014,300,33.0,376.32
SHP-006926,2026-02-21,Roadstar Logistics,SO-008012,CUST-0125,13852,6926,16024,CTL-0025,300,55.0,1240.54
SHP-007497,2026-02-21,Midwest Freight,SO-008673,CUST-0082,14993,7497,17345,CTL-0005,300,4.0,1064.96
SHP-007497,2026-02-21,Midwest Freight,SO-008673,CUST-0082,14994,7497,17346,CTL-0016,300,9.0,273.05
SHP-008395,2026-02-21,ParcelPro,SO-009711,CUST-0208,16789,8395,19421,ACT-0053,100,13.0,457.71
SHP-008395,2026-02-21,ParcelPro,SO-009711,CUST-0208,16790,8395,19422,AFT-0004,100,22.0,2143.65
SHP-000268,2026-02-22,Midwest Freight,SO-000309,CUST-0214,535,268,617,AFT-0031,100,9.0,310.16
SHP-000268,2026-02-22,Midwest Freight,SO-000309,CUST-0214,536,268,618,AFT-0042,300,13.0,299.23
SHP-001355,2026-02-22,Midwest Freight,SO-001565,CUST-0206,2709,1355,3129,ACT-0027,100,33.0,2777.79
SHP-001355,2026-02-22,Midwest Freight,SO-001565,CUST-0206,2710,1355,3130,ACT-0038,200,55.0,422.98
SHP-001928,2026-02-22,BlueLine Transport,SO-002226,CUST-0163,3855,1928,4451,ACT-0018,200,4.0,1053.86
SHP-001928,2026-02-22,BlueLine Transport,SO-002226,CUST-0163,3856,1928,4452,ACT-0029,100,9.0,923.26
SHP-003394,2026-02-22,Midwest Freight,SO-003925,CUST-0006,6787,3394,7849,DRV-0027,100,55.0,1168.75
SHP-003394,2026-02-22,Midwest Freight,SO-003925,CUST-0006,6788,3394,7850,DRV-0038,200,2.0,544.32
SHP-003964,2026-02-22,BlueLine Transport,SO-004586,CUST-0203,7927,3964,9171,DRV-0018,200,9.0,1468.74
SHP-003964,2026-02-22,BlueLine Transport,SO-004586,CUST-0203,7928,3964,9172,DRV-0029,100,13.0,1617.15
SHP-005050,2026-02-22,BlueLine Transport,SO-005842,CUST-0195,10099,5050,11683,AFT-0054,300,33.0,278.7
SHP-005050,2026-02-22,BlueLine Transport,SO-005842,CUST-0195,10100,5050,11684,CTL-0005,300,55.0,1064.96
SHP-006519,2026-02-22,Midwest Freight,SO-007541,CUST-0038,13037,6519,15081,ACT-0033,100,13.0,1322.16
SHP-006519,2026-02-22,Midwest Freight,SO-007541,CUST-0038,13038,6519,15082,ACT-0044,200,22.0,191.13
SHP-007089,2026-02-22,BlueLine Transport,SO-008202,CUST-0235,14177,7089,16403,ACT-0024,200,55.0,1998.42
SHP-007089,2026-02-22,BlueLine Transport,SO-008202,CUST-0235,14178,7089,16404,ACT-0035,100,2.0,1963.86
SHP-008560,2026-02-22,Midwest Freight,SO-009901,CUST-0078,17119,8560,19801,DRV-0033,100,22.0,1124.9
SHP-008560,2026-02-22,Midwest Freight,SO-009901,CUST-0078,17120,8560,19802,DRV-0044,200,33.0,219.04
SHP-000051,2026-02-23,Roadstar Logistics,SO-000056,CUST-0233,101,51,111,SYS-0028,300,4.0,2113.15
SHP-000051,2026-02-23,Roadstar Logistics,SO-000056,CUST-0233,102,51,112,ACT-0009,100,9.0,364.09
SHP-000950,2026-02-23,BlueLine Transport,SO-001094,CUST-0119,1899,950,2187,DRV-0016,200,13.0,381.8
SHP-000950,2026-02-23,BlueLine Transport,SO-001094,CUST-0119,1900,950,2188,DRV-0027,100,22.0,1168.75
SHP-001521,2026-02-23,ParcelPro,SO-001755,CUST-0076,3041,1521,3509,DRV-0007,100,55.0,1355.9
SHP-001521,2026-02-23,ParcelPro,SO-001755,CUST-0076,3042,1521,3510,DRV-0018,200,2.0,1468.74
SHP-002090,2026-02-23,Roadstar Logistics,SO-002416,CUST-0033,4179,2090,4831,CTL-0038,300,9.0,1627.96
SHP-002090,2026-02-23,Roadstar Logistics,SO-002416,CUST-0033,4180,2090,4832,DRV-0009,100,13.0,304.81
SHP-002986,2026-02-23,BlueLine Transport,SO-003454,CUST-0159,5971,2986,6907,AFT-0026,100,22.0,194.56
SHP-002986,2026-02-23,BlueLine Transport,SO-003454,CUST-0159,5972,2986,6908,AFT-0037,100,33.0,3077.35
SHP-004073,2026-02-23,BlueLine Transport,SO-004710,CUST-0151,8145,4073,9419,ACT-0022,200,2.0,990.4
SHP-004073,2026-02-23,BlueLine Transport,SO-004710,CUST-0151,8146,4073,9420,ACT-0033,100,4.0,1322.16
SHP-004644,2026-02-23,ParcelPro,SO-005371,CUST-0108,9287,4644,10741,ACT-0013,100,13.0,371.79
SHP-004644,2026-02-23,ParcelPro,SO-005371,CUST-0108,9288,4644,10742,ACT-0024,200,22.0,1998.42
SHP-005214,2026-02-23,Roadstar Logistics,SO-006032,CUST-0065,10427,5214,12063,ACT-0004,200,55.0,202.92
SHP-005214,2026-02-23,Roadstar Logistics,SO-006032,CUST-0065,10428,5214,12064,ACT-0015,100,2.0,1074.85
SHP-006111,2026-02-23,BlueLine Transport,SO-007070,CUST-0191,12221,6111,14139,DRV-0022,200,4.0,4199.01
SHP-006111,2026-02-23,BlueLine Transport,SO-007070,CUST-0191,12222,6111,14140,DRV-0033,100,9.0,1124.9
SHP-006683,2026-02-23,ParcelPro,SO-007731,CUST-0148,13365,6683,15461,DRV-0013,100,22.0,534.23
SHP-006683,2026-02-23,ParcelPro,SO-007731,CUST-0148,13366,6683,15462,DRV-0024,200,33.0,1625.62
SHP-007769,2026-02-23,ParcelPro,SO-008987,CUST-0140,15537,7769,17973,AFT-0049,100,2.0,719.94
SHP-007769,2026-02-23,ParcelPro,SO-008987,CUST-0140,15538,7769,17974,AFT-0060,300,4.0,381.82
SHP-008341,2026-02-23,Roadstar Logistics,SO-009648,CUST-0097,16681,8341,19295,AFT-0040,100,13.0,567.45
SHP-008341,2026-02-23,Roadstar Logistics,SO-009648,CUST-0097,16682,8341,19296,AFT-0051,300,22.0,1343.81
SHP-000541,2026-02-24,ParcelPro,SO-000623,CUST-0032,1081,541,1245,AFT-0015,300,4.0,1124.21
SHP-000541,2026-02-24,ParcelPro,SO-000623,CUST-0032,1082,541,1246,AFT-0026,100,9.0,194.56
SHP-001113,2026-02-24,Roadstar Logistics,SO-001284,CUST-0229,2225,1113,2567,AFT-0006,300,22.0,5754.99
SHP-001113,2026-02-24,Roadstar Logistics,SO-001284,CUST-0229,2226,1113,2568,AFT-0017,100,33.0,1705.89
SHP-002198,2026-02-24,Roadstar Logistics,SO-002540,CUST-0221,4395,2198,5079,ACT-0002,200,2.0,398.44
SHP-002198,2026-02-24,Roadstar Logistics,SO-002540,CUST-0221,4396,2198,5080,ACT-0013,100,4.0,371.79
SHP-002768,2026-02-24,Midwest Freight,SO-003201,CUST-0178,5535,2768,6401,SYS-0023,100,13.0,2333.9
SHP-002768,2026-02-24,Midwest Freight,SO-003201,CUST-0178,5536,2768,6402,ACT-0004,200,22.0,202.92
SHP-003666,2026-02-24,ParcelPro,SO-004239,CUST-0064,7331,3666,8477,DRV-0011,100,33.0,823.38
SHP-003666,2026-02-24,ParcelPro,SO-004239,CUST-0064,7332,3666,8478,DRV-0022,200,55.0,4199.01
SHP-004235,2026-02-24,Roadstar Logistics,SO-004900,CUST-0021,8469,4235,9799,DRV-0002,200,4.0,2270.82
SHP-004235,2026-02-24,Roadstar Logistics,SO-004900,CUST-0021,8470,4235,9800,DRV-0013,100,9.0,534.23
SHP-004807,2026-02-24,Midwest Freight,SO-005561,CUST-0218,9613,4807,11121,CTL-0033,300,22.0,3676.55
SHP-004807,2026-02-24,Midwest Freight,SO-005561,CUST-0218,9614,4807,11122,DRV-0004,200,33.0,766.25
SHP-006789,2026-02-24,ParcelPro,SO-007855,CUST-0096,13577,6789,15709,ACT-0017,100,9.0,632.55
SHP-006789,2026-02-24,ParcelPro,SO-007855,CUST-0096,13578,6789,15710,ACT-0028,200,13.0,213.58
SHP-007361,2026-02-24,Roadstar Logistics,SO-008516,CUST-0053,14721,7361,17031,ACT-0008,200,33.0,227.79
SHP-007361,2026-02-24,Roadstar Logistics,SO-008516,CUST-0053,14722,7361,17032,ACT-0019,100,55.0,1249.06
SHP-007932,2026-02-24,Midwest Freight,SO-009177,CUST-0010,15863,7932,18353,SYS-0029,100,4.0,1160.41
SHP-007932,2026-02-24,Midwest Freight,SO-009177,CUST-0010,15864,7932,18354,ACT-0010,200,9.0,2233.37
SHP-000322,2026-02-25,BlueLine Transport,SO-000370,CUST-0051,643,322,739,SYS-0012,300,2.0,544.4
SHP-000322,2026-02-25,BlueLine Transport,SO-000370,CUST-0051,644,322,740,SYS-0023,100,4.0,2333.9
SHP-001791,2026-02-25,Midwest Freight,SO-002069,CUST-0134,3581,1791,4137,CTL-0031,300,33.0,1954.36
SHP-001791,2026-02-25,Midwest Freight,SO-002069,CUST-0134,3582,1791,4138,DRV-0002,200,55.0,2270.82
SHP-002361,2026-02-25,BlueLine Transport,SO-002730,CUST-0091,4721,2361,5459,CTL-0022,300,4.0,2070.12
SHP-002361,2026-02-25,BlueLine Transport,SO-002730,CUST-0091,4722,2361,5460,CTL-0033,300,9.0,3676.55
SHP-003830,2026-02-25,Midwest Freight,SO-004429,CUST-0174,7659,3830,8857,AFT-0001,100,55.0,1725.19
SHP-003830,2026-02-25,Midwest Freight,SO-004429,CUST-0174,7660,3830,8858,AFT-0012,300,2.0,1004.49
SHP-004915,2026-02-25,Midwest Freight,SO-005685,CUST-0166,9829,4915,11369,SYS-0027,100,9.0,1000.55
SHP-004915,2026-02-25,Midwest Freight,SO-005685,CUST-0166,9830,4915,11370,ACT-0008,200,13.0,227.79
SHP-005484,2026-02-25,BlueLine Transport,SO-006346,CUST-0123,10967,5484,12691,SYS-0018,300,33.0,631.4
SHP-005484,2026-02-25,BlueLine Transport,SO-006346,CUST-0123,10968,5484,12692,SYS-0029,100,55.0,1160.41
SHP-006953,2026-02-25,Midwest Freight,SO-008045,CUST-0206,13905,6953,16089,CTL-0037,300,13.0,4331.48
SHP-006953,2026-02-25,Midwest Freight,SO-008045,CUST-0206,13906,6953,16090,DRV-0008,200,22.0,260.06
SHP-007525,2026-02-25,BlueLine Transport,SO-008706,CUST-0163,15049,7525,17411,CTL-0028,300,55.0,2359.35
SHP-007525,2026-02-25,BlueLine Transport,SO-008706,CUST-0163,15050,7525,17412,CTL-0039,300,2.0,1883.77
SHP-000488,2026-02-26,Roadstar Logistics,SO-000560,CUST-0161,975,488,1119,CTL-0002,300,4.0,1099.52
SHP-000488,2026-02-26,Roadstar Logistics,SO-000560,CUST-0161,976,488,1120,CTL-0013,300,9.0,269.64
SHP-001956,2026-02-26,ParcelPro,SO-002259,CUST-0004,3911,1956,4517,ACT-0041,100,55.0,443.53
SHP-001956,2026-02-26,ParcelPro,SO-002259,CUST-0004,3912,1956,4518,ACT-0052,200,2.0,646.56
SHP-003040,2026-02-26,ParcelPro,SO-003515,CUST-0236,6079,3040,7029,SYS-0007,100,9.0,900.07
SHP-003040,2026-02-26,ParcelPro,SO-003515,CUST-0236,6080,3040,7030,SYS-0018,300,13.0,631.4
SHP-003611,2026-02-26,Roadstar Logistics,SO-004176,CUST-0193,7221,3611,8351,DRV-0058,200,33.0,2026.68
SHP-003611,2026-02-26,Roadstar Logistics,SO-004176,CUST-0193,7222,3611,8352,SYS-0009,100,55.0,550.07
SHP-004507,2026-02-26,BlueLine Transport,SO-005214,CUST-0079,9013,4507,10427,CTL-0026,300,2.0,1044.37
SHP-004507,2026-02-26,BlueLine Transport,SO-005214,CUST-0079,9014,4507,10428,CTL-0037,300,4.0,4331.48
SHP-005078,2026-02-26,ParcelPro,SO-005875,CUST-0036,10155,5078,11749,CTL-0017,300,13.0,246.26
SHP-005078,2026-02-26,ParcelPro,SO-005875,CUST-0036,10156,5078,11750,CTL-0028,300,22.0,2359.35
SHP-005649,2026-02-26,Roadstar Logistics,SO-006536,CUST-0233,11297,5649,13071,CTL-0008,300,55.0,710.8
SHP-005649,2026-02-26,Roadstar Logistics,SO-006536,CUST-0233,11298,5649,13072,CTL-0019,300,2.0,1008.86
SHP-006736,2026-02-26,Roadstar Logistics,SO-007792,CUST-0225,13471,6736,15583,AFT-0004,100,9.0,2143.65
SHP-006736,2026-02-26,Roadstar Logistics,SO-007792,CUST-0225,13472,6736,15584,AFT-0015,300,13.0,1124.21
SHP-007632,2026-02-26,BlueLine Transport,SO-008830,CUST-0111,15263,7632,17659,SYS-0022,300,22.0,4965.2
SHP-007632,2026-02-26,BlueLine Transport,SO-008830,CUST-0111,15264,7632,17660,ACT-0003,100,33.0,1998.31
SHP-008204,2026-02-26,ParcelPro,SO-009491,CUST-0068,16407,8204,18981,SYS-0013,100,2.0,871.78
SHP-008204,2026-02-26,ParcelPro,SO-009491,CUST-0068,16408,8204,18982,SYS-0024,300,4.0,5743.44
SHP-000079,2026-02-27,Midwest Freight,SO-000089,CUST-0074,157,79,177,ACT-0021,100,55.0,928.12
SHP-000079,2026-02-27,Midwest Freight,SO-000089,CUST-0074,158,79,178,ACT-0032,200,2.0,232.68
SHP-000978,2026-02-27,ParcelPro,SO-001127,CUST-0200,1955,978,2253,DRV-0039,100,4.0,385.26
SHP-000978,2026-02-27,ParcelPro,SO-001127,CUST-0200,1956,978,2254,DRV-0050,200,9.0,3137.29
SHP-001165,2026-02-27,Midwest Freight,SO-001345,CUST-0066,2329,1165,2689,DRV-0047,100,9.0,3735.12
SHP-001165,2026-02-27,Midwest Freight,SO-001345,CUST-0066,2330,1165,2690,DRV-0058,200,13.0,2026.68
SHP-002063,2026-02-27,ParcelPro,SO-002383,CUST-0192,4125,2063,4765,CTL-0015,300,22.0,505.32
SHP-002063,2026-02-27,ParcelPro,SO-002383,CUST-0192,4126,2063,4766,CTL-0026,300,33.0,1044.37
SHP-002631,2026-02-27,Roadstar Logistics,SO-003044,CUST-0149,5261,2631,6087,CTL-0006,300,2.0,1608.4
SHP-002631,2026-02-27,Roadstar Logistics,SO-003044,CUST-0149,5262,2631,6088,CTL-0017,300,4.0,246.26
SHP-003205,2026-02-27,Midwest Freight,SO-003705,CUST-0106,6409,3205,7409,AFT-0057,300,13.0,618.6
SHP-003205,2026-02-27,Midwest Freight,SO-003705,CUST-0106,6410,3205,7410,CTL-0008,300,22.0,710.8
SHP-004672,2026-02-27,Roadstar Logistics,SO-005404,CUST-0189,9343,4672,10807,ACT-0036,200,4.0,207.18
SHP-004672,2026-02-27,Roadstar Logistics,SO-005404,CUST-0189,9344,4672,10808,ACT-0047,100,9.0,766.28
SHP-005184,2026-02-27,ParcelPro,SO-005999,CUST-0224,10367,5184,11997,SYS-0011,100,4.0,1020.49
SHP-005184,2026-02-27,ParcelPro,SO-005999,CUST-0224,10368,5184,11998,SYS-0022,300,9.0,4965.2
SHP-005757,2026-02-27,Roadstar Logistics,SO-006660,CUST-0181,11513,5757,13319,SYS-0002,300,22.0,1223.7
SHP-005757,2026-02-27,Roadstar Logistics,SO-006660,CUST-0181,11514,5757,13320,SYS-0013,100,33.0,871.78
SHP-006328,2026-02-27,Midwest Freight,SO-007321,CUST-0138,12655,6328,14641,DRV-0053,100,2.0,2495.92
SHP-006328,2026-02-27,Midwest Freight,SO-007321,CUST-0138,12656,6328,14642,SYS-0004,300,4.0,271.87
SHP-007226,2026-02-27,ParcelPro,SO-008359,CUST-0024,14451,7226,16717,CTL-0021,300,9.0,849.25
SHP-007226,2026-02-27,ParcelPro,SO-008359,CUST-0024,14452,7226,16718,CTL-0032,300,13.0,1947.94
SHP-007797,2026-02-27,Roadstar Logistics,SO-009020,CUST-0221,15593,7797,18039,CTL-0012,300,33.0,4482.68
SHP-007797,2026-02-27,Roadstar Logistics,SO-009020,CUST-0221,15594,7797,18040,CTL-0023,300,55.0,1243.13
SHP-008369,2026-02-27,Midwest Freight,SO-009681,CUST-0178,16737,8369,19361,CTL-0003,300,4.0,1770.15
SHP-008369,2026-02-27,Midwest Freight,SO-009681,CUST-0178,16738,8369,19362,CTL-0014,300,9.0,376.32
SHP-000188,2026-02-28,Midwest Freight,SO-000213,CUST-0022,375,188,425,AFT-0055,100,22.0,281.39
SHP-000188,2026-02-28,Midwest Freight,SO-000213,CUST-0022,376,188,426,CTL-0006,300,33.0,1608.4
SHP-000759,2026-02-28,BlueLine Transport,SO-000874,CUST-0219,1517,759,1747,AFT-0046,100,2.0,664.15
SHP-000759,2026-02-28,BlueLine Transport,SO-000874,CUST-0219,1518,759,1748,AFT-0057,300,4.0,618.6
SHP-002225,2026-02-28,Midwest Freight,SO-002573,CUST-0062,4449,2225,5145,ACT-0025,100,33.0,2796.19
SHP-002225,2026-02-28,Midwest Freight,SO-002573,CUST-0062,4450,2225,5146,ACT-0036,200,55.0,207.18
SHP-002796,2026-02-28,BlueLine Transport,SO-003234,CUST-0019,5591,2796,6467,ACT-0016,200,4.0,217.24
SHP-002796,2026-02-28,BlueLine Transport,SO-003234,CUST-0019,5592,2796,6468,ACT-0027,100,9.0,2777.79
SHP-003882,2026-02-28,BlueLine Transport,SO-004490,CUST-0011,7763,3882,8979,DRV-0042,200,22.0,409.54
SHP-003882,2026-02-28,BlueLine Transport,SO-004490,CUST-0011,7764,3882,8980,DRV-0053,100,33.0,2495.92
SHP-005349,2026-02-28,Midwest Freight,SO-006189,CUST-0094,10697,5349,12377,CTL-0001,300,9.0,2176.28
SHP-005349,2026-02-28,Midwest Freight,SO-006189,CUST-0094,10698,5349,12378,CTL-0012,300,13.0,4482.68
SHP-005921,2026-02-28,BlueLine Transport,SO-006850,CUST-0051,11841,5921,13699,AFT-0052,100,33.0,315.62
SHP-005921,2026-02-28,BlueLine Transport,SO-006850,CUST-0051,11842,5921,13700,CTL-0003,300,55.0,1770.15
SHP-008476,2026-02-28,Midwest Freight,SO-009805,CUST-0126,16951,8476,19609,DRV-0057,100,55.0,3870.18
SHP-008476,2026-02-28,Midwest Freight,SO-009805,CUST-0126,16952,8476,19610,SYS-0008,300,2.0,218.0
SHP-000352,2026-03-01,ParcelPro,SO-000403,CUST-0132,703,352,805,ACT-0005,100,33.0,789.17
SHP-000352,2026-03-01,ParcelPro,SO-000403,CUST-0132,704,352,806,ACT-0016,200,55.0,217.24
SHP-000924,2026-03-01,Roadstar Logistics,SO-001064,CUST-0089,1847,924,2127,SYS-0026,300,4.0,1401.71
SHP-000924,2026-03-01,Roadstar Logistics,SO-001064,CUST-0089,1848,924,2128,ACT-0007,100,9.0,2766.72
SHP-001820,2026-03-01,BlueLine Transport,SO-002102,CUST-0215,3639,1820,4203,DRV-0014,200,13.0,976.85
SHP-001820,2026-03-01,BlueLine Transport,SO-002102,CUST-0215,3640,1820,4204,DRV-0025,100,22.0,2240.87
SHP-002009,2026-03-01,Roadstar Logistics,SO-002320,CUST-0081,4017,2009,4639,DRV-0022,200,22.0,4199.01
SHP-002009,2026-03-01,Roadstar Logistics,SO-002320,CUST-0081,4018,2009,4640,DRV-0033,100,33.0,1124.9
SHP-002904,2026-03-01,BlueLine Transport,SO-003358,CUST-0207,5807,2904,6715,AFT-0050,100,55.0,2471.31
SHP-002904,2026-03-01,BlueLine Transport,SO-003358,CUST-0207,5808,2904,6716,CTL-0001,300,2.0,2176.28
SHP-003476,2026-03-01,ParcelPro,SO-004019,CUST-0164,6951,3476,8037,AFT-0041,100,9.0,1163.02
SHP-003476,2026-03-01,ParcelPro,SO-004019,CUST-0164,6952,3476,8038,AFT-0052,100,13.0,315.62
SHP-004047,2026-03-01,Roadstar Logistics,SO-004680,CUST-0121,8093,4047,9359,AFT-0032,100,33.0,665.09
SHP-004047,2026-03-01,Roadstar Logistics,SO-004680,CUST-0121,8094,4047,9360,AFT-0043,100,55.0,701.72
SHP-004942,2026-03-01,BlueLine Transport,SO-005718,CUST-0007,9883,4942,11435,ACT-0020,200,2.0,626.2
SHP-004942,2026-03-01,BlueLine Transport,SO-005718,CUST-0007,9884,4942,11436,ACT-0031,100,4.0,2523.05
SHP-005512,2026-03-01,ParcelPro,SO-006379,CUST-0204,11023,5512,12757,ACT-0011,100,13.0,416.59
SHP-005512,2026-03-01,ParcelPro,SO-006379,CUST-0204,11024,5512,12758,ACT-0022,200,22.0,990.4
SHP-006027,2026-03-01,BlueLine Transport,SO-006974,CUST-0239,12053,6027,13947,DRV-0046,200,13.0,877.32
SHP-006027,2026-03-01,BlueLine Transport,SO-006974,CUST-0239,12054,6027,13948,DRV-0057,100,22.0,3870.18
SHP-006600,2026-03-01,ParcelPro,SO-007635,CUST-0196,13199,6600,15269,DRV-0037,100,55.0,4469.48
SHP-006600,2026-03-01,ParcelPro,SO-007635,CUST-0196,13200,6600,15270,DRV-0048,200,2.0,916.05
SHP-008068,2026-03-01,BlueLine Transport,SO-009334,CUST-0039,16135,8068,18667,AFT-0056,100,22.0,386.1
SHP-008068,2026-03-01,BlueLine Transport,SO-009334,CUST-0039,16136,8068,18668,CTL-0007,300,33.0,2206.98
SHP-008641,2026-03-01,ParcelPro,SO-009995,CUST-0236,17281,8641,19989,AFT-0047,100,2.0,1876.46
SHP-008641,2026-03-01,ParcelPro,SO-009995,CUST-0236,17282,8641,19990,AFT-0058,100,4.0,248.59
SHP-001032,2026-03-02,Roadstar Logistics,SO-001188,CUST-0037,2063,1032,2375,AFT-0030,300,55.0,342.02
SHP-001032,2026-03-02,Roadstar Logistics,SO-001188,CUST-0037,2064,1032,2376,AFT-0041,100,2.0,1163.02
SHP-001601,2026-03-02,Midwest Freight,SO-001849,CUST-0234,3201,1601,3697,AFT-0021,300,9.0,395.23
SHP-001601,2026-03-02,Midwest Freight,SO-001849,CUST-0234,3202,1601,3698,AFT-0032,100,13.0,665.09
SHP-002497,2026-03-02,ParcelPro,SO-002887,CUST-0120,4993,2497,5773,ACT-0009,100,22.0,364.09
SHP-002497,2026-03-02,ParcelPro,SO-002887,CUST-0120,4994,2497,5774,ACT-0020,200,33.0,626.2
SHP-003068,2026-03-02,Roadstar Logistics,SO-003548,CUST-0077,6135,3068,7095,SYS-0030,300,2.0,3308.83
SHP-003068,2026-03-02,Roadstar Logistics,SO-003548,CUST-0077,6136,3068,7096,ACT-0011,100,4.0,416.59
SHP-003640,2026-03-02,Midwest Freight,SO-004209,CUST-0034,7279,3640,8417,SYS-0021,100,13.0,1935.92
SHP-003640,2026-03-02,Midwest Freight,SO-004209,CUST-0034,7280,3640,8418,ACT-0002,200,22.0,398.44
SHP-004725,2026-03-02,Midwest Freight,SO-005465,CUST-0026,9449,4725,10929,DRV-0017,100,55.0,777.04
SHP-004725,2026-03-02,Midwest Freight,SO-005465,CUST-0026,9450,4725,10930,DRV-0028,200,2.0,2358.69
