id,receipt_number,po_id,receipt_date,site_code,status,item_id,quantity,unit_price,standard_unit_cost,quality_status
140,RCV-0000140,151,2026-02-28,100,Received,RM-0139,213.2406,24.95,23.43,Accepted
285,RCV-0000285,310,2026-02-28,300,Received,RM-0015,206.4002,22.63,23.43,Accepted
428,RCV-0000428,469,2026-02-28,100,Received,RM-0128,246.4571,14.72,14.43,Accepted
2160,RCV-0002160,2373,2026-02-28,100,Received,RM-0012,825.2527,21.4,20.98,Accepted
2303,RCV-0002303,2532,2026-02-28,300,Received,RM-0124,654.1671,11.99,11.16,Accepted
4933,RCV-0004933,5425,2026-02-28,200,Received,RM-0051,874.7525,26.09,27.52,Accepted
5077,RCV-0005077,5584,2026-02-28,200,Received,PC-0023,223.8691,120.15,119.91,Accepted
5223,RCV-0005223,5743,2026-02-28,300,Received,RM-0042,348.5618,21.29,20.16,Accepted
6952,RCV-0006952,7647,2026-02-28,200,Received,PC-0019,99.5926,112.8,106.82,Accepted
7995,RCV-0007995,8795,2026-02-28,300,Received,RM-0081,300.8737,26.28,26.71,Accepted
9724,RCV-0009724,10699,2026-02-28,100,Received,PC-0068,514.7993,63.25,64.28,Accepted
9868,RCV-0009868,10858,2026-02-28,300,Received,RM-0078,1002.5881,25.17,24.25,Accepted
12636,RCV-0012636,13910,2026-02-28,100,Received,RM-0124,260.3893,10.78,11.16,Accepted
12781,RCV-0012781,14069,2026-02-28,200,Received,RM-0002,54.033,13.06,12.8,Accepted
68,RCV-0000068,73,2026-03-01,200,Received,RM-0101,258.8472,17.27,17.71,Accepted
2699,RCV-0002699,2966,2026-03-01,100,Received,RM-0032,41.3805,12.0,11.98,Accepted
2845,RCV-0002845,3125,2026-03-01,200,Received,RM-0148,271.7584,32.52,30.8,Accepted
4573,RCV-0004573,5029,2026-03-01,300,Received,RM-0028,270.111,35.98,34.07,Accepted
4717,RCV-0004717,5188,2026-03-01,100,Received,RM-0145,104.8428,27.12,28.34,Accepted
4861,RCV-0004861,5347,2026-03-01,100,Received,RM-0020,223.6631,27.82,27.52,Accepted
7346,RCV-0007346,8081,2026-03-01,200,Received,RM-0067,522.3713,15.01,15.25,Accepted
7492,RCV-0007492,8240,2026-03-01,100,Received,PC-0044,228.3211,90.5,87.19,Accepted
7637,RCV-0007637,8399,2026-03-01,200,Received,RM-0059,77.6424,31.99,34.07,Accepted
9364,RCV-0009364,10303,2026-03-01,200,Received,PC-0040,73.5426,69.57,74.09,Accepted
9509,RCV-0009509,10462,2026-03-01,100,Received,RM-0056,380.508,31.39,31.61,Accepted
9653,RCV-0009653,10621,2026-03-01,100,Received,PC-0030,365.7906,149.53,142.82,Accepted
12133,RCV-0012133,13355,2026-03-01,300,Received,PC-0086,669.2136,125.65,123.19,Accepted
12277,RCV-0012277,13514,2026-03-01,100,Received,RM-0096,102.3697,14.62,13.61,Accepted
12420,RCV-0012420,13673,2026-03-01,300,Received,PC-0077,112.1604,91.39,93.73,Accepted
2195,RCV-0002195,2411,2026-03-02,200,Received,RM-0131,137.5135,17.84,16.89,Accepted
2339,RCV-0002339,2570,2026-03-02,300,Received,RM-0008,94.5588,16.95,17.71,Accepted
2483,RCV-0002483,2729,2026-03-02,200,Received,RM-0121,132.1318,34.44,34.07,Accepted
4213,RCV-0004213,4633,2026-03-02,200,Received,RM-0005,550.3567,15.42,15.25,Accepted
4357,RCV-0004357,4792,2026-03-02,200,Received,RM-0117,289.5036,32.8,30.8,Accepted
4502,RCV-0004502,4951,2026-03-02,200,Received,PC-0096,96.7014,52.61,54.46,Accepted
6987,RCV-0006987,7685,2026-03-02,300,Received,RM-0044,278.0138,20.47,21.8,Accepted
7131,RCV-0007131,7844,2026-03-02,100,Received,PC-0015,99.9227,93.07,93.73,Accepted
7276,RCV-0007276,8003,2026-03-02,300,Received,RM-0036,536.1225,15.97,15.25,Accepted
9005,RCV-0009005,9907,2026-03-02,200,Received,PC-0011,52.7821,84.43,80.64,Accepted
9149,RCV-0009149,10066,2026-03-02,200,Received,RM-0033,702.6288,12.13,12.8,Accepted
10191,RCV-0010191,11214,2026-03-02,300,Received,PC-0054,56.5143,123.39,119.91,Accepted
11773,RCV-0011773,12959,2026-03-02,200,Received,PC-0061,157.1638,139.25,142.82,Accepted
11917,RCV-0011917,13118,2026-03-02,300,Received,RM-0071,181.4363,19.06,18.52,Accepted
12062,RCV-0012062,13277,2026-03-02,100,Received,PC-0051,151.8314,102.38,110.09,Accepted
248,RCV-0000248,270,2026-03-03,300,Received,RM-0096,607.6677,14.49,13.61,Accepted
1835,RCV-0001835,2015,2026-03-03,300,Received,RM-0103,377.8817,19.55,19.34,Accepted
1979,RCV-0001979,2174,2026-03-03,200,Received,PC-0084,214.6393,124.22,116.64,Accepted
2124,RCV-0002124,2333,2026-03-03,100,Received,RM-0093,142.199,10.78,11.16,Accepted
3853,RCV-0003853,4237,2026-03-03,100,Received,PC-0081,243.6058,103.19,106.82,Accepted
4895,RCV-0004895,5385,2026-03-03,100,Received,RM-0141,355.8146,26.25,25.07,Accepted
5041,RCV-0005041,5544,2026-03-03,100,Received,RM-0017,391.619,23.77,25.07,Accepted
6627,RCV-0006627,7289,2026-03-03,100,Received,RM-0022,169.3226,30.53,29.16,Accepted
6772,RCV-0006772,7448,2026-03-03,300,Received,RM-0136,193.9872,19.89,20.98,Accepted
6915,RCV-0006915,7607,2026-03-03,100,Received,RM-0014,134.3876,22.66,22.61,Accepted
9543,RCV-0009543,10500,2026-03-03,200,Received,PC-0037,144.9076,66.14,64.28,Accepted
9689,RCV-0009689,10659,2026-03-03,100,Received,RM-0053,189.6178,27.12,29.16,Accepted
9833,RCV-0009833,10818,2026-03-03,300,Received,PC-0025,448.6888,124.44,126.46,Accepted
11414,RCV-0011414,12563,2026-03-03,200,Received,PC-0033,268.3707,47.61,51.19,Accepted
11556,RCV-0011556,12722,2026-03-03,300,Received,RM-0049,133.2569,25.48,25.89,Accepted
11700,RCV-0011700,12881,2026-03-03,100,Received,PC-0021,282.386,117.68,113.37,Accepted
1474,RCV-0001474,1619,2026-03-04,200,Received,RM-0078,133.9887,23.43,24.25,Accepted
1617,RCV-0001617,1778,2026-03-04,200,Received,PC-0058,133.5276,135.66,133.0,Accepted
1762,RCV-0001762,1937,2026-03-04,200,Received,RM-0069,526.2337,18.14,16.89,Accepted
4538,RCV-0004538,4989,2026-03-04,300,Received,RM-0112,55.7771,26.76,26.71,Accepted
4681,RCV-0004681,5148,2026-03-04,200,Received,PC-0092,185.4077,150.82,142.82,Accepted
6268,RCV-0006268,6893,2026-03-04,200,Received,PC-0098,346.135,61.12,61.0,Accepted
6411,RCV-0006411,7052,2026-03-04,100,Received,RM-0109,41.7238,25.61,24.25,Accepted
6556,RCV-0006556,7211,2026-03-04,200,Received,PC-0089,255.5024,127.28,133.0,Accepted
9184,RCV-0009184,10104,2026-03-04,300,Received,PC-0007,74.3448,66.47,67.55,Accepted
9327,RCV-0009327,10263,2026-03-04,200,Received,RM-0030,284.3134,37.07,35.71,Accepted
9472,RCV-0009472,10422,2026-03-04,300,Received,RM-0146,297.7041,27.38,29.16,Accepted
11200,RCV-0011200,12326,2026-03-04,100,Received,RM-0027,219.4294,31.22,33.25,Accepted
11344,RCV-0011344,12485,2026-03-04,100,Received,RM-0143,79.331,26.52,26.71,Accepted
12240,RCV-0012240,13474,2026-03-04,200,Received,PC-0046,145.849,95.6,93.73,Accepted
1114,RCV-0001114,1223,2026-03-05,300,Received,RM-0055,477.7973,33.08,30.8,Accepted
1258,RCV-0001258,1382,2026-03-05,100,Received,PC-0029,200.7136,136.06,139.55,Accepted
4032,RCV-0004032,4434,2026-03-05,200,Received,PC-0077,293.5903,98.98,93.73,Accepted
4177,RCV-0004177,4593,2026-03-05,200,Received,RM-0086,262.8433,29.48,30.8,Accepted
4321,RCV-0004321,4752,2026-03-05,300,Received,PC-0066,507.6509,58.37,57.73,Accepted
5908,RCV-0005908,6497,2026-03-05,100,Received,PC-0074,137.0968,80.3,83.91,Accepted
6052,RCV-0006052,6656,2026-03-05,300,Received,RM-0082,212.8347,27.82,27.52,Accepted
7095,RCV-0007095,7804,2026-03-05,100,Received,RM-0010,722.3533,18.16,19.34,Accepted
8823,RCV-0008823,9708,2026-03-05,100,Received,RM-0129,143.2003,14.32,15.25,Accepted
9112,RCV-0009112,10026,2026-03-05,200,Received,RM-0119,53.0873,33.95,32.43,Accepted
10695,RCV-0010695,11771,2026-03-05,100,Received,RM-0125,80.5641,11.9,11.98,Accepted
11736,RCV-0011736,12919,2026-03-05,100,Received,RM-0046,357.7648,25.16,23.43,Accepted
11882,RCV-0011882,13078,2026-03-05,300,Received,PC-0016,71.0984,94.58,97.0,Accepted
13611,RCV-0013611,14982,2026-03-05,100,Received,RM-0043,24.0045,20.46,20.98,Accepted
753,RCV-0000753,827,2026-03-06,100,Received,RM-0033,298.0242,13.17,12.8,Accepted
1798,RCV-0001798,1975,2026-03-06,200,Received,PC-0054,484.8344,114.75,119.91,Accepted
1943,RCV-0001943,2134,2026-03-06,200,Received,RM-0066,713.268,14.59,14.43,Hold
3673,RCV-0003673,4038,2026-03-06,300,Received,PC-0050,263.4445,108.0,106.82,Accepted
3817,RCV-0003817,4197,2026-03-06,200,Received,RM-0063,429.8685,12.76,11.98,Accepted
3960,RCV-0003960,4356,2026-03-06,200,Received,PC-0039,468.7664,68.41,70.82,Accepted
6445,RCV-0006445,7090,2026-03-06,200,Received,PC-0095,306.8127,48.07,51.19,Accepted
6591,RCV-0006591,7249,2026-03-06,100,Received,RM-0105,350.1442,20.83,20.98,Accepted
6735,RCV-0006735,7408,2026-03-06,300,Received,PC-0085,261.9311,125.55,119.91,Accepted
8464,RCV-0008464,9312,2026-03-06,300,Received,RM-0101,355.8511,18.54,17.71,Hold
8608,RCV-0008608,9471,2026-03-06,200,Received,PC-0082,231.7966,104.37,110.09,Accepted
8753,RCV-0008753,9630,2026-03-06,200,Received,RM-0091,144.9798,34.96,34.89,Accepted
11235,RCV-0011235,12364,2026-03-06,100,Received,RM-0149,232.9982,30.82,31.61,Accepted
11379,RCV-0011379,12523,2026-03-06,200,Received,RM-0023,240.2729,30.85,29.98,Accepted
11520,RCV-0011520,12682,2026-03-06,200,Received,RM-0138,480.2937,21.03,22.61,Accepted
13249,RCV-0013249,14586,2026-03-06,200,Received,RM-0020,469.8342,25.59,27.52,Accepted
13394,RCV-0013394,14745,2026-03-06,100,Received,RM-0135,220.2519,19.84,20.16,Accepted
1294,RCV-0001294,1420,2026-03-07,300,Received,RM-0052,155.2205,28.65,28.34,Accepted
1439,RCV-0001439,1579,2026-03-07,100,Received,PC-0025,247.3241,134.68,126.46,Accepted
1581,RCV-0001581,1738,2026-03-07,300,Received,RM-0043,314.7656,20.27,20.98,Accepted
3310,RCV-0003310,3642,2026-03-07,300,Received,PC-0020,522.4204,106.35,110.09,Accepted
3457,RCV-0003457,3801,2026-03-07,300,Received,RM-0040,803.8461,18.89,18.52,Accepted
3601,RCV-0003601,3960,2026-03-07,100,Received,PC-0010,225.1026,83.1,77.37,Accepted
6087,RCV-0006087,6694,2026-03-07,200,Received,PC-0069,306.7698,70.72,67.55,Accepted
6232,RCV-0006232,6853,2026-03-07,300,Received,RM-0079,102.8785,23.77,25.07,Accepted
6375,RCV-0006375,7012,2026-03-07,300,Received,PC-0059,265.3339,136.55,136.28,Accepted
8105,RCV-0008105,8916,2026-03-07,200,Received,RM-0076,122.5279,22.66,22.61,Accepted
8249,RCV-0008249,9075,2026-03-07,100,Received,PC-0056,586.9088,133.54,126.46,Accepted
9147,RCV-0009147,10064,2026-03-07,300,Received,RM-0003,521.8889,12.66,13.61,Accepted
10874,RCV-0010874,11968,2026-03-07,300,Received,RM-0121,51.384,31.69,34.07,Accepted
11019,RCV-0011019,12127,2026-03-07,300,Received,PC-0099,279.4329,63.25,64.28,Accepted
11163,RCV-0011163,12286,2026-03-07,300,Received,RM-0110,185.1124,26.02,25.07,Accepted
12891,RCV-0012891,14190,2026-03-07,300,Received,PC-0096,336.6097,56.53,54.46,Accepted
933,RCV-0000933,1024,2026-03-08,100,Received,RM-0030,147.2127,34.5,35.71,Accepted
1078,RCV-0001078,1183,2026-03-08,200,Received,RM-0146,221.3978,29.74,29.16,Accepted
1222,RCV-0001222,1342,2026-03-08,100,Received,RM-0021,381.4962,30.44,28.34,Accepted
2953,RCV-0002953,3246,2026-03-08,300,Received,RM-0142,443.2546,27.81,25.89,Accepted
3995,RCV-0003995,4394,2026-03-08,200,Received,RM-0060,265.5478,34.96,34.89,Accepted
5725,RCV-0005725,6298,2026-03-08,200,Received,PC-0041,509.6889,77.52,77.37,Accepted
5871,RCV-0005871,6457,2026-03-08,100,Received,RM-0057,406.2007,34.25,32.43,Accepted
6015,RCV-0006015,6616,2026-03-08,300,Received,PC-0031,214.2234,42.72,44.64,Accepted
8644,RCV-0008644,9509,2026-03-08,200,Received,RM-0097,566.008,14.2,14.43,Accepted
8788,RCV-0008788,9668,2026-03-08,300,Received,PC-0078,208.8433,100.69,97.0,Accepted
10515,RCV-0010515,11572,2026-03-08,200,Received,RM-0093,227.7209,11.58,11.16,Accepted
10658,RCV-0010658,11731,2026-03-08,300,Received,PC-0075,264.6118,81.87,87.19,Accepted
10804,RCV-0010804,11890,2026-03-08,200,Received,RM-0084,176.0249,28.96,29.16,Accepted
13285,RCV-0013285,14624,2026-03-08,200,Received,RM-0141,263.8155,24.22,25.07,Accepted
13430,RCV-0013430,14783,2026-03-08,200,Received,RM-0017,205.5824,25.57,25.07,Accepted
13575,RCV-0013575,14942,2026-03-08,100,Received,RM-0131,314.8822,18.14,16.89,Accepted
573,RCV-0000573,628,2026-03-09,300,Received,RM-0006,463.2601,17.26,16.07,Accepted
716,RCV-0000716,787,2026-03-09,100,Received,RM-0119,107.5895,31.62,32.43,Accepted
860,RCV-0000860,946,2026-03-09,200,Received,PC-0097,241.703,59.4,57.73,Accepted
3493,RCV-0003493,3839,2026-03-09,200,Received,PC-0016,289.1289,102.43,97.0,Accepted
3637,RCV-0003637,3998,2026-03-09,300,Received,RM-0037,211.5305,15.38,16.07,Accepted
5366,RCV-0005366,5902,2026-03-09,100,Received,PC-0013,259.7017,83.44,87.19,Accepted
5510,RCV-0005510,6061,2026-03-09,200,Received,RM-0034,133.6038,13.76,13.61,Accepted
5654,RCV-0005654,6220,2026-03-09,100,Received,PC-0001,311.1291,51.02,47.91,Accepted
8140,RCV-0008140,8954,2026-03-09,200,Received,PC-0062,229.1128,46.34,44.64,Accepted
8284,RCV-0008284,9113,2026-03-09,100,Received,RM-0073,415.5437,18.93,20.16,Accepted
8427,RCV-0008427,9272,2026-03-09,100,Received,PC-0052,468.8419,112.58,113.37,Accepted
10156,RCV-0010156,11176,2026-03-09,300,Received,RM-0069,59.7553,16.77,16.89,Accepted
10300,RCV-0010300,11335,2026-03-09,100,Received,PC-0048,300.8991,104.99,100.28,Accepted
11342,RCV-0011342,12483,2026-03-09,100,Received,RM-0107,209.41,22.04,22.61,Accepted
12926,RCV-0012926,14228,2026-03-09,100,Received,RM-0113,379.4556,29.56,27.52,Accepted
13070,RCV-0013070,14387,2026-03-09,100,Received,PC-0093,172.4629,43.52,44.64,Accepted
13213,RCV-0013213,14546,2026-03-09,200,Received,RM-0103,68.4981,19.9,19.34,Accepted
212,RCV-0000212,232,2026-03-10,100,Received,PC-0082,282.8957,113.28,110.09,Accepted
502,RCV-0000502,550,2026-03-10,200,Received,PC-0072,207.5174,76.13,77.37,Accepted
1402,RCV-0001402,1539,2026-03-10,100,Received,RM-0018,767.1449,26.17,25.89,Accepted
2989,RCV-0002989,3284,2026-03-10,100,Received,RM-0023,429.5773,28.69,29.98,Accepted
3131,RCV-0003131,3443,2026-03-10,100,Received,RM-0138,326.8695,22.86,22.61,Accepted
3274,RCV-0003274,3602,2026-03-10,100,Received,RM-0015,479.7553,24.95,23.43,Accepted
5006,RCV-0005006,5506,2026-03-10,300,Received,RM-0134,394.883,20.6,19.34,Accepted
5151,RCV-0005151,5665,2026-03-10,100,Received,RM-0011,429.8981,19.47,20.16,Accepted
6050,RCV-0006050,6654,2026-03-10,100,Received,RM-0054,872.4878,29.77,29.98,Accepted
6196,RCV-0006196,6813,2026-03-10,100,Received,PC-0027,498.9002,139.25,133.0,Accepted
7780,RCV-0007780,8558,2026-03-10,100,Received,PC-0035,297.3253,57.33,57.73,Accepted
8069,RCV-0008069,8876,2026-03-10,200,Received,PC-0022,31.5564,110.57,116.64,Accepted
9798,RCV-0009798,10780,2026-03-10,100,Received,RM-0047,305.0683,22.99,24.25,Accepted
10693,RCV-0010693,11769,2026-03-10,200,Received,RM-0090,83.6838,33.22,34.07,Accepted
10839,RCV-0010839,11928,2026-03-10,300,Received,PC-0071,219.2335,76.24,74.09,Accepted
10983,RCV-0010983,12087,2026-03-10,100,Received,RM-0081,238.2032,24.84,26.71,Accepted
12565,RCV-0012565,13832,2026-03-10,300,Received,RM-0086,666.0621,31.69,30.8,Accepted
12709,RCV-0012709,13991,2026-03-10,100,Received,PC-0067,499.9286,56.73,61.0,Accepted
12853,RCV-0012853,14150,2026-03-10,100,Received,RM-0078,116.804,23.86,24.25,Accepted
896,RCV-0000896,984,2026-03-11,300,Received,RM-0113,149.8283,29.31,27.52,Accepted
1042,RCV-0001042,1143,2026-03-11,100,Received,PC-0094,98.8219,46.28,47.91,Accepted
2628,RCV-0002628,2888,2026-03-11,200,Received,PC-0099,256.142,68.46,64.28,Accepted
2773,RCV-0002773,3047,2026-03-11,200,Received,RM-0110,547.8335,24.22,25.07,Accepted
2916,RCV-0002916,3206,2026-03-11,200,Received,PC-0090,347.7457,139.01,136.28,Accepted
5545,RCV-0005545,6099,2026-03-11,100,Received,PC-0009,273.7997,77.57,74.09,Accepted
5689,RCV-0005689,6258,2026-03-11,200,Received,RM-0031,334.511,10.58,11.16,Accepted
7421,RCV-0007421,8162,2026-03-11,300,Received,PC-0004,57.6866,54.73,57.73,Accepted
7564,RCV-0007564,8321,2026-03-11,100,Received,RM-0028,751.3556,34.14,34.07,Accepted
7710,RCV-0007710,8480,2026-03-11,100,Received,RM-0144,292.5042,29.06,27.52,Accepted
10335,RCV-0010335,11373,2026-03-11,300,Received,RM-0066,190.7082,13.42,14.43,Accepted
10479,RCV-0010479,11532,2026-03-11,100,Received,PC-0043,42.0406,82.57,83.91,Accepted
10622,RCV-0010622,11691,2026-03-11,300,Received,RM-0058,766.5025,34.51,33.25,Accepted
12205,RCV-0012205,13436,2026-03-11,300,Received,RM-0063,437.2219,11.79,11.98,Accepted
12348,RCV-0012348,13595,2026-03-11,300,Received,PC-0039,136.412,73.51,70.82,Accepted
393,RCV-0000393,429,2026-03-12,200,Received,PC-0078,187.3751,93.7,97.0,Accepted
537,RCV-0000537,588,2026-03-12,200,Received,RM-0087,534.6016,32.24,31.61,Accepted
681,RCV-0000681,747,2026-03-12,100,Received,PC-0068,514.7993,69.04,64.28,Accepted
2267,RCV-0002267,2492,2026-03-12,200,Received,PC-0075,66.4683,88.93,87.19,Accepted
2411,RCV-0002411,2651,2026-03-12,100,Received,RM-0084,302.4596,31.32,29.16,Accepted
2556,RCV-0002556,2810,2026-03-12,300,Received,PC-0064,172.799,49.91,51.19,Accepted
5187,RCV-0005187,5703,2026-03-12,200,Received,RM-0130,203.625,16.1,16.07,Accepted
5330,RCV-0005330,5862,2026-03-12,100,Received,RM-0008,674.9584,18.7,17.71,Accepted
5474,RCV-0005474,6021,2026-03-12,200,Received,RM-0120,423.96,31.82,33.25,Accepted
7060,RCV-0007060,7766,2026-03-12,200,Received,RM-0126,137.1021,13.52,12.8,Accepted
7205,RCV-0007205,7925,2026-03-12,300,Received,RM-0004,894.6533,13.81,14.43,Accepted
8247,RCV-0008247,9073,2026-03-12,200,Received,PC-0018,564.3004,107.48,103.55,Accepted
9975,RCV-0009975,10977,2026-03-12,100,Received,RM-0044,801.1119,22.63,21.8,Accepted
10119,RCV-0010119,11136,2026-03-12,200,Received,PC-0014,76.0803,84.94,90.46,Accepted
10263,RCV-0010263,11295,2026-03-12,100,Received,RM-0036,25.0824,15.14,15.25,Accepted
11847,RCV-0011847,13040,2026-03-12,100,Received,RM-0041,222.1223,18.16,19.34,Accepted
12889,RCV-0012889,14188,2026-03-12,100,Received,PC-0064,30.8541,52.21,51.19,Accepted
13034,RCV-0013034,14347,2026-03-12,200,Received,RM-0074,489.3968,22.53,20.98,Accepted
32,RCV-0000032,33,2026-03-13,300,Received,PC-0051,206.9166,118.24,110.09,Accepted
176,RCV-0000176,192,2026-03-13,200,Received,RM-0064,555.6502,12.48,12.8,Accepted
321,RCV-0000321,351,2026-03-13,200,Received,PC-0040,73.5426,76.24,74.09,Accepted
1907,RCV-0001907,2096,2026-03-13,300,Received,PC-0047,417.5528,94.58,97.0,Accepted
2052,RCV-0002052,2255,2026-03-13,200,Received,RM-0061,305.5312,36.75,35.71,Accepted
2951,RCV-0002951,3244,2026-03-13,300,Received,RM-0106,349.4156,23.02,21.8,Accepted
3097,RCV-0003097,3403,2026-03-13,300,Received,PC-0086,669.2136,117.89,123.19,Accepted
4824,RCV-0004824,5307,2026-03-13,100,Received,RM-0103,283.5823,18.51,19.34,Accepted
4969,RCV-0004969,5466,2026-03-13,300,Received,PC-0083,197.4841,114.62,113.37,Accepted
5115,RCV-0005115,5625,2026-03-13,200,Received,RM-0092,656.435,38.03,35.71,Accepted
6700,RCV-0006700,7370,2026-03-13,100,Received,RM-0099,426.5039,16.25,16.07,Accepted
7600,RCV-0007600,8359,2026-03-13,100,Received,RM-0150,325.9986,33.66,32.43,Accepted
7745,RCV-0007745,8518,2026-03-13,200,Received,RM-0024,103.0032,28.92,30.8,Accepted
7888,RCV-0007888,8677,2026-03-13,100,Received,RM-0140,221.7525,24.08,24.25,Accepted
9616,RCV-0009616,10581,2026-03-13,200,Received,RM-0021,236.8509,28.14,28.34,Accepted
9761,RCV-0009761,10740,2026-03-13,100,Received,RM-0136,402.0942,21.97,20.98,Accepted
9906,RCV-0009906,10899,2026-03-13,200,Received,RM-0013,442.8832,20.67,21.8,Accepted
12384,RCV-0012384,13633,2026-03-13,300,Received,RM-0060,326.4921,37.47,34.89,Accepted
12529,RCV-0012529,13792,2026-03-13,300,Received,PC-0036,198.0812,59.48,61.0,Accepted
12674,RCV-0012674,13951,2026-03-13,100,Received,RM-0052,731.8184,29.16,28.34,Accepted
2447,RCV-0002447,2689,2026-03-14,100,Received,PC-0071,399.9775,70.9,74.09,Accepted
2592,RCV-0002592,2848,2026-03-14,300,Received,RM-0080,511.7561,26.17,25.89,Accepted
2737,RCV-0002737,3007,2026-03-14,200,Received,PC-0061,157.1638,152.1,142.82,Hold
4465,RCV-0004465,4911,2026-03-14,200,Received,RM-0077,256.3778,24.95,23.43,Accepted
4610,RCV-0004610,5070,2026-03-14,100,Received,PC-0057,196.2393,125.32,129.73,Accepted
4754,RCV-0004754,5229,2026-03-14,300,Received,RM-0068,836.372,16.39,16.07,Accepted
7240,RCV-0007240,7963,2026-03-14,100,Received,RM-0123,463.2093,35.46,35.71,Accepted
7384,RCV-0007384,8122,2026-03-14,100,Received,RM-0001,185.5389,12.54,11.98,Accepted
7528,RCV-0007528,8281,2026-03-14,100,Received,RM-0112,347.3408,25.32,26.71,Accepted
9257,RCV-0009257,10185,2026-03-14,300,Received,PC-0097,145.1103,54.73,57.73,Hold
9401,RCV-0009401,10344,2026-03-14,100,Received,RM-0108,439.4353,23.48,23.43,Accepted
12026,RCV-0012026,13237,2026-03-14,100,Received,RM-0038,471.9768,17.38,16.89,Accepted
12169,RCV-0012169,13396,2026-03-14,100,Received,PC-0006,93.5147,59.78,64.28,Accepted
12313,RCV-0012313,13555,2026-03-14,300,Received,RM-0029,256.9688,34.33,34.89,Accepted
2088,RCV-0002088,2293,2026-03-15,300,Received,PC-0042,271.8204,85.88,80.64,Accepted
2231,RCV-0002231,2452,2026-03-15,100,Received,RM-0058,532.8909,32.12,33.25,Accepted
2376,RCV-0002376,2611,2026-03-15,200,Received,PC-0033,268.3707,52.21,51.19,Accepted
4105,RCV-0004105,4515,2026-03-15,100,Received,RM-0055,55.0222,31.42,30.8,Accepted
5149,RCV-0005149,5663,2026-03-15,100,Received,PC-0080,296.5087,98.17,103.55,Accepted
7024,RCV-0007024,7726,2026-03-15,300,Received,PC-0076,448.9405,90.64,90.46,Accepted
7168,RCV-0007168,7885,2026-03-15,200,Received,RM-0085,275.1974,31.66,29.98,Accepted
9796,RCV-0009796,10778,2026-03-15,200,Received,RM-0018,485.7123,24.08,25.89,Accepted
